match_url,map1_name,map2_name,map3_name
https://www.hltv.org/matches/2383836/-,Nuke,Mirage,Inferno
https://www.hltv.org/matches/2383944/-,Mirage,Ancient,Nuke
https://www.hltv.org/matches/2384021/-,Dust2,Ancient,Mirage
https://www.hltv.org/matches/2384084/-,Nuke,Ancient,Inferno
https://www.hltv.org/matches/2383943/-,Overpass,Ancient,Mirage
https://www.hltv.org/matches/2384022/-,Nuke,Ancient,Inferno
https://www.hltv.org/matches/2384083/-,Overpass,Inferno,Mirage
https://www.hltv.org/matches/2383979/-,Inferno,Dust2,Train
https://www.hltv.org/matches/2384050/-,Inferno,Ancient,Dust2
https://www.hltv.org/matches/2383997/-,Mirage,Ancient,Overpass
https://www.hltv.org/matches/2383978/-,Dust2,Inferno,Nuke
https://www.hltv.org/matches/2384049/-,Mirage,Overpass,Dust2
https://www.hltv.org/matches/2384045/-,Overpass,Ancient,Dust2
https://www.hltv.org/matches/2384047/-,Nuke,Inferno,Dust2
https://www.hltv.org/matches/2384040/-,Mirage,Nuke,Inferno
https://www.hltv.org/matches/2383996/-,Inferno,Train,Dust2
https://www.hltv.org/matches/2384039/-,Ancient,Dust2,Train
https://www.hltv.org/matches/2383942/-,Train,Dust2,Mirage
https://www.hltv.org/matches/2383828/-,Train,Mirage,Dust2
https://www.hltv.org/matches/2383829/-,Ancient,Inferno,Dust2
https://www.hltv.org/matches/2383941/-,Nuke,Dust2,Ancient
https://www.hltv.org/matches/2383833/-,Dust2,Nuke,Mirage
https://www.hltv.org/matches/2383995/-,Ancient,Nuke,
https://www.hltv.org/matches/2383834/-,Mirage,Ancient,Nuke
https://www.hltv.org/matches/2383832/-,Mirage,Nuke,Train
https://www.hltv.org/matches/2383940/-,Inferno,Mirage,Dust2
https://www.hltv.org/matches/2383835/-,Train,Nuke,Ancient
https://www.hltv.org/matches/2384023/-,Ancient,Mirage,Nuke
https://www.hltv.org/matches/2383939/-,Ancient,Dust2,Nuke
https://www.hltv.org/matches/2383977/-,Mirage,Ancient,Dust2
https://www.hltv.org/matches/2384008/-,Mirage,Overpass,Dust2
https://www.hltv.org/matches/2384048/-,Overpass,Mirage,Inferno
https://www.hltv.org/matches/2384046/-,Mirage,Ancient,Train
https://www.hltv.org/matches/2383994/-,,,
https://www.hltv.org/matches/2383966/-,Inferno,Nuke,Train
https://www.hltv.org/matches/2384044/-,Ancient,,
https://www.hltv.org/matches/2384007/-,Dust2,Inferno,Nuke
https://www.hltv.org/matches/2384043/-,Dust2,,
https://www.hltv.org/matches/2384042/-,Train,,
https://www.hltv.org/matches/2384018/-,Train,Nuke,Inferno
https://www.hltv.org/matches/2384041/-,Ancient,,
https://www.hltv.org/matches/2383976/-,,,
https://www.hltv.org/matches/2384035/-,Inferno,,
https://www.hltv.org/matches/2384038/-,Dust2,,
https://www.hltv.org/matches/2384006/-,Mirage,Overpass,Ancient
https://www.hltv.org/matches/2384037/-,Mirage,,
https://www.hltv.org/matches/2384036/-,Dust2,,
https://www.hltv.org/matches/2383938/-,Train,Nuke,Mirage
https://www.hltv.org/matches/2383826/-,Inferno,Dust2,Mirage
https://www.hltv.org/matches/2384019/-,Mirage,Dust2,Nuke
https://www.hltv.org/matches/2383824/-,Inferno,Train,Overpass
https://www.hltv.org/matches/2384017/-,Train,Ancient,Inferno
https://www.hltv.org/matches/2383827/-,Overpass,Inferno,Dust2
https://www.hltv.org/matches/2384016/-,Nuke,Ancient,Overpass
https://www.hltv.org/matches/2384020/-,Anubis,Ancient,Mirage
https://www.hltv.org/matches/2383962/-,,,
https://www.hltv.org/matches/2383964/-,Dust2,Mirage,Nuke
https://www.hltv.org/matches/2383825/-,Dust2,Mirage,Ancient
https://www.hltv.org/matches/2383937/-,Dust2,Nuke,Ancient
https://www.hltv.org/matches/2383963/-,Mirage,Inferno,Ancient
https://www.hltv.org/matches/2384014/-,Overpass,Nuke,Inferno
https://www.hltv.org/matches/2384015/-,Dust2,Overpass,Ancient
https://www.hltv.org/matches/2383764/-,Ancient,Nuke,Mirage
https://www.hltv.org/matches/2383761/-,Inferno,Train,Nuke
https://www.hltv.org/matches/2383936/-,Dust2,Nuke,Inferno
https://www.hltv.org/matches/2384011/-,Train,Nuke,Mirage
https://www.hltv.org/matches/2384012/-,Train,Ancient,Overpass
https://www.hltv.org/matches/2384013/-,Mirage,Inferno,Ancient
https://www.hltv.org/matches/2383935/-,Ancient,Mirage,Dust2
https://www.hltv.org/matches/2384010/-,Train,Ancient,Inferno
https://www.hltv.org/matches/2383975/-,Train,Dust2,Overpass
https://www.hltv.org/matches/2384004/-,Dust2,Ancient,Inferno
https://www.hltv.org/matches/2384005/-,Dust2,Ancient,Nuke
https://www.hltv.org/matches/2383965/-,Dust2,Nuke,Mirage
https://www.hltv.org/matches/2384003/-,Mirage,Ancient,Nuke
https://www.hltv.org/matches/2384002/-,Ancient,Overpass,Inferno
https://www.hltv.org/matches/2383974/-,Train,Inferno,Nuke
https://www.hltv.org/matches/2383961/-,Train,Ancient,Overpass
https://www.hltv.org/matches/2383934/-,Dust2,Mirage,Inferno
https://www.hltv.org/matches/2383762/-,Ancient,Mirage,Nuke
https://www.hltv.org/matches/2383763/-,Dust2,Train,Overpass
https://www.hltv.org/matches/2383960/-,Mirage,Dust2,Ancient
https://www.hltv.org/matches/2383933/-,Nuke,Overpass,Ancient
https://www.hltv.org/matches/2383959/-,Nuke,Ancient,Dust2
https://www.hltv.org/matches/2383757/-,Nuke,Overpass,Inferno
https://www.hltv.org/matches/2383760/-,Nuke,Ancient,Inferno
https://www.hltv.org/matches/2383758/-,Dust2,Inferno,Mirage
https://www.hltv.org/matches/2383759/-,Nuke,Mirage,Dust2
https://www.hltv.org/matches/2383932/-,Train,Dust2,Nuke
https://www.hltv.org/matches/2383931/-,Dust2,Nuke,Ancient
https://www.hltv.org/matches/2383970/-,Dust2,Mirage,Overpass
https://www.hltv.org/matches/2383958/-,Ancient,Nuke,Dust2
https://www.hltv.org/matches/2383969/-,Train,Dust2,Inferno
https://www.hltv.org/matches/2383973/-,Dust2,Mirage,Ancient
https://www.hltv.org/matches/2383957/-,Ancient,Inferno,Train
https://www.hltv.org/matches/2383783/-,Nuke,Ancient,Inferno
https://www.hltv.org/matches/2383785/-,Inferno,Ancient,Nuke
https://www.hltv.org/matches/2383925/-,Dust2,Mirage,Nuke
https://www.hltv.org/matches/2383956/-,Overpass,Mirage,Ancient
https://www.hltv.org/matches/2383784/-,Overpass,Mirage,Ancient
https://www.hltv.org/matches/2383955/-,Mirage,Inferno,Dust2
https://www.hltv.org/matches/2383786/-,Nuke,Dust2,Ancient
https://www.hltv.org/matches/2383926/-,Dust2,Nuke,Train
https://www.hltv.org/matches/2383779/-,Ancient,Nuke,Inferno
https://www.hltv.org/matches/2383778/-,Nuke,Dust2,Mirage
https://www.hltv.org/matches/2383924/-,Mirage,Nuke,Ancient
https://www.hltv.org/matches/2383968/-,Inferno,Nuke,Overpass
https://www.hltv.org/matches/2383972/-,Dust2,Mirage,Ancient
https://www.hltv.org/matches/2383967/-,Inferno,Train,Dust2
https://www.hltv.org/matches/2383954/-,Dust2,Ancient,Mirage
https://www.hltv.org/matches/2383953/-,Overpass,Nuke,Ancient
https://www.hltv.org/matches/2383930/-,Train,Nuke,Ancient
https://www.hltv.org/matches/2383775/-,Mirage,Inferno,Nuke
https://www.hltv.org/matches/2383780/-,Train,Ancient,Nuke
https://www.hltv.org/matches/2383952/-,Ancient,Dust2,Nuke
https://www.hltv.org/matches/2383782/-,Dust2,Mirage,Inferno
https://www.hltv.org/matches/2383929/-,Mirage,Dust2,Ancient
https://www.hltv.org/matches/2383776/-,Nuke,Dust2,Overpass
https://www.hltv.org/matches/2383781/-,Overpass,Inferno,Ancient
https://www.hltv.org/matches/2383928/-,Overpass,Inferno,Mirage
https://www.hltv.org/matches/2383777/-,Dust2,Ancient,Mirage
https://www.hltv.org/matches/2383951/-,,,
https://www.hltv.org/matches/2383927/-,Overpass,Ancient,Mirage
https://www.hltv.org/matches/2383750/-,Mirage,Dust2,Inferno
https://www.hltv.org/matches/2383752/-,Nuke,Overpass,Ancient
https://www.hltv.org/matches/2383922/-,Ancient,Train,Mirage
https://www.hltv.org/matches/2383921/-,Dust2,Nuke,Inferno
https://www.hltv.org/matches/2383749/-,Inferno,Ancient,Dust2
https://www.hltv.org/matches/2383751/-,Train,Ancient,Nuke
https://www.hltv.org/matches/2383756/-,Inferno,Dust2,Mirage
https://www.hltv.org/matches/2383920/-,Ancient,Inferno,Mirage
https://www.hltv.org/matches/2383755/-,Mirage,Inferno,Ancient
https://www.hltv.org/matches/2383753/-,Inferno,Nuke,Dust2
https://www.hltv.org/matches/2383754/-,Inferno,Overpass,Mirage
https://www.hltv.org/matches/2383919/-,Mirage,Ancient,Dust2
https://www.hltv.org/matches/2383917/-,Dust2,Ancient,Nuke
https://www.hltv.org/matches/2383918/-,Dust2,Nuke,Ancient
https://www.hltv.org/matches/2383748/-,Mirage,Dust2,Ancient
https://www.hltv.org/matches/2383909/-,Dust2,Nuke,Inferno
https://www.hltv.org/matches/2383436/-,Ancient,Mirage,Anubis
https://www.hltv.org/matches/2383901/-,Inferno,Mirage,Ancient
https://www.hltv.org/matches/2383747/-,Dust2,Ancient,Inferno
https://www.hltv.org/matches/2383746/-,Dust2,Ancient,
https://www.hltv.org/matches/2383916/-,Ancient,,
https://www.hltv.org/matches/2383435/-,Dust2,Anubis,Mirage
https://www.hltv.org/matches/2383915/-,Inferno,,
https://www.hltv.org/matches/2383913/-,Anubis,,
https://www.hltv.org/matches/2383914/-,Nuke,,
https://www.hltv.org/matches/2383912/-,Dust2,,
https://www.hltv.org/matches/2383911/-,Inferno,,
https://www.hltv.org/matches/2383434/-,Ancient,Anubis,Mirage
https://www.hltv.org/matches/2383883/-,Train,Dust2,Ancient
https://www.hltv.org/matches/2383902/-,Mirage,Anubis,Dust2
https://www.hltv.org/matches/2383745/-,Dust2,Mirage,Ancient
https://www.hltv.org/matches/2383899/-,Train,Nuke,Ancient
https://www.hltv.org/matches/2383882/-,Ancient,Mirage,Inferno
https://www.hltv.org/matches/2383908/-,Nuke,,
https://www.hltv.org/matches/2383907/-,Nuke,,
https://www.hltv.org/matches/2383607/-,Inferno,Nuke,Mirage
https://www.hltv.org/matches/2383906/-,Train,,
https://www.hltv.org/matches/2383903/-,Ancient,,
https://www.hltv.org/matches/2383904/-,Anubis,,
https://www.hltv.org/matches/2383905/-,Ancient,,
https://www.hltv.org/matches/2383744/-,Ancient,Mirage,Inferno
https://www.hltv.org/matches/2383851/-,Mirage,Dust2,Inferno
https://www.hltv.org/matches/2383433/-,Anubis,Ancient,Mirage
https://www.hltv.org/matches/2383897/-,Nuke,Ancient,Anubis
https://www.hltv.org/matches/2383850/-,Dust2,Mirage,Overpass
https://www.hltv.org/matches/2383896/-,Train,Nuke,Inferno
https://www.hltv.org/matches/2383849/-,Mirage,Ancient,Dust2
https://www.hltv.org/matches/2383823/-,Train,Mirage,Nuke
https://www.hltv.org/matches/2383881/-,Nuke,Mirage,Dust2
https://www.hltv.org/matches/2383880/-,Mirage,Inferno,Ancient
https://www.hltv.org/matches/2383895/-,Nuke,Train,Ancient
https://www.hltv.org/matches/2383877/-,Ancient,Dust2,Nuke
https://www.hltv.org/matches/2383743/-,Dust2,Ancient,Mirage
https://www.hltv.org/matches/2383876/-,Mirage,Inferno,Dust2
https://www.hltv.org/matches/2383822/-,Nuke,Inferno,Mirage
https://www.hltv.org/matches/2383879/-,Train,Ancient,Nuke
https://www.hltv.org/matches/2383898/-,Ancient,Inferno,Dust2
https://www.hltv.org/matches/2383848/-,Ancient,Mirage,Inferno
https://www.hltv.org/matches/2383893/-,Dust2,Ancient,Inferno
https://www.hltv.org/matches/2383892/-,Ancient,Nuke,Inferno
https://www.hltv.org/matches/2383894/-,Nuke,Inferno,Ancient
https://www.hltv.org/matches/2383872/-,Train,Inferno,Dust2
https://www.hltv.org/matches/2383606/-,Mirage,Nuke,Train
https://www.hltv.org/matches/2383873/-,Ancient,Mirage,Nuke
https://www.hltv.org/matches/2383742/-,Anubis,Ancient,Nuke
https://www.hltv.org/matches/2383875/-,Mirage,Ancient,Nuke
https://www.hltv.org/matches/2383874/-,Train,Inferno,Dust2
https://www.hltv.org/matches/2383847/-,Ancient,Mirage,Dust2
https://www.hltv.org/matches/2383891/-,Ancient,Train,Inferno
https://www.hltv.org/matches/2383605/-,Nuke,Inferno,Train
https://www.hltv.org/matches/2383888/-,Train,Nuke,Inferno
https://www.hltv.org/matches/2383430/-,Ancient,Nuke,Mirage
https://www.hltv.org/matches/2383890/-,Nuke,Inferno,Anubis
https://www.hltv.org/matches/2383431/-,Mirage,Train,Dust2
https://www.hltv.org/matches/2383889/-,Ancient,Nuke,Inferno
https://www.hltv.org/matches/2383846/-,Mirage,Overpass,Dust2
https://www.hltv.org/matches/2383885/-,Mirage,Ancient,Anubis
https://www.hltv.org/matches/2383884/-,Dust2,Nuke,Anubis
https://www.hltv.org/matches/2383432/-,,,
https://www.hltv.org/matches/2383886/-,Nuke,Train,Inferno
https://www.hltv.org/matches/2383887/-,Ancient,Nuke,Dust2
https://www.hltv.org/matches/2383845/-,Train,Dust2,Nuke
https://www.hltv.org/matches/2383869/-,Train,Dust2,Ancient
https://www.hltv.org/matches/2383868/-,Train,Mirage,Nuke
https://www.hltv.org/matches/2383870/-,Mirage,Ancient,Inferno
https://www.hltv.org/matches/2383857/-,Inferno,Nuke,Dust2
https://www.hltv.org/matches/2383871/-,Ancient,Train,Mirage
https://www.hltv.org/matches/2383820/-,Train,Mirage,Nuke
https://www.hltv.org/matches/2383858/-,Ancient,Dust2,Mirage
https://www.hltv.org/matches/2383821/-,Ancient,Train,Nuke
https://www.hltv.org/matches/2383856/-,Dust2,Mirage,Ancient
https://www.hltv.org/matches/2383859/-,Train,Ancient,Nuke
https://www.hltv.org/matches/2383866/-,Ancient,Mirage,Inferno
https://www.hltv.org/matches/2383864/-,Inferno,Dust2,Nuke
https://www.hltv.org/matches/2383865/-,Nuke,Inferno,Ancient
https://www.hltv.org/matches/2383867/-,Mirage,Ancient,Nuke
https://www.hltv.org/matches/2383818/-,Dust2,Train,Nuke
https://www.hltv.org/matches/2383604/-,Dust2,Ancient,Mirage
https://www.hltv.org/matches/2383819/-,Mirage,Nuke,Train
https://www.hltv.org/matches/2383861/-,Anubis,Nuke,Inferno
https://www.hltv.org/matches/2383855/-,Ancient,Mirage,Dust2
https://www.hltv.org/matches/2383860/-,Nuke,Train,Dust2
https://www.hltv.org/matches/2383853/-,Inferno,Train,Ancient
https://www.hltv.org/matches/2383863/-,Mirage,Inferno,Anubis
https://www.hltv.org/matches/2383862/-,Ancient,Nuke,Inferno
https://www.hltv.org/matches/2383852/-,Mirage,Dust2,Nuke
https://www.hltv.org/matches/2383741/-,Inferno,Ancient,Mirage
https://www.hltv.org/matches/2383603/-,Nuke,Dust2,Ancient
https://www.hltv.org/matches/2383602/-,Anubis,Inferno,Nuke
https://www.hltv.org/matches/2383601/-,Ancient,Inferno,Nuke
https://www.hltv.org/matches/2383667/-,Nuke,Mirage,Inferno
https://www.hltv.org/matches/2383817/-,Train,Anubis,Nuke
https://www.hltv.org/matches/2383814/-,Anubis,Inferno,Mirage
https://www.hltv.org/matches/2383815/-,Nuke,Inferno,Dust2
https://www.hltv.org/matches/2383816/-,Mirage,Anubis,Nuke
https://www.hltv.org/matches/2383600/-,Mirage,Dust2,Nuke
https://www.hltv.org/matches/2383730/-,Nuke,Ancient,Inferno
https://www.hltv.org/matches/2383731/-,Mirage,Anubis,Nuke
https://www.hltv.org/matches/2383728/-,Mirage,Nuke,Ancient
https://www.hltv.org/matches/2383729/-,Anubis,Train,Nuke
https://www.hltv.org/matches/2383597/-,Mirage,Nuke,Inferno
https://www.hltv.org/matches/2383740/-,Ancient,Dust2,Inferno
https://www.hltv.org/matches/2383429/-,Ancient,Anubis,Inferno
https://www.hltv.org/matches/2383806/-,Dust2,Mirage,Ancient
https://www.hltv.org/matches/2383739/-,Dust2,Mirage,Anubis
https://www.hltv.org/matches/2383591/-,Ancient,Train,Inferno
https://www.hltv.org/matches/2383428/-,Ancient,Mirage,Dust2
https://www.hltv.org/matches/2383805/-,Ancient,Train,Dust2
https://www.hltv.org/matches/2383427/-,Mirage,Nuke,Anubis
https://www.hltv.org/matches/2383666/-,Nuke,Inferno,Anubis
https://www.hltv.org/matches/2383594/-,Ancient,Nuke,Inferno
https://www.hltv.org/matches/2383462/-,Dust2,Ancient,Inferno
https://www.hltv.org/matches/2383665/-,Dust2,Nuke,Inferno
https://www.hltv.org/matches/2383664/-,Train,Nuke,Inferno
https://www.hltv.org/matches/2383724/-,Dust2,Anubis,Nuke
https://www.hltv.org/matches/2383727/-,Train,Dust2,Nuke
https://www.hltv.org/matches/2383725/-,Ancient,Nuke,Mirage
https://www.hltv.org/matches/2383721/-,Mirage,Ancient,Nuke
https://www.hltv.org/matches/2383726/-,Dust2,Nuke,Ancient
https://www.hltv.org/matches/2383599/-,Dust2,Train,Nuke
https://www.hltv.org/matches/2383722/-,Dust2,Anubis,Nuke
https://www.hltv.org/matches/2383720/-,Dust2,Mirage,Inferno
https://www.hltv.org/matches/2383723/-,Mirage,Train,Nuke
https://www.hltv.org/matches/2383719/-,Ancient,Dust2,Mirage
https://www.hltv.org/matches/2383813/-,Mirage,Nuke,Ancient
https://www.hltv.org/matches/2383803/-,Mirage,Dust2,Ancient
https://www.hltv.org/matches/2383735/-,Mirage,Nuke,Dust2
https://www.hltv.org/matches/2383804/-,Mirage,Inferno,Ancient
https://www.hltv.org/matches/2383596/-,Mirage,Nuke,Inferno
https://www.hltv.org/matches/2383718/-,Inferno,Dust2,Nuke
https://www.hltv.org/matches/2383598/-,Nuke,Ancient,Anubis
https://www.hltv.org/matches/2383717/-,Mirage,Nuke,Dust2
https://www.hltv.org/matches/2383811/-,Nuke,Anubis,Ancient
https://www.hltv.org/matches/2383716/-,Mirage,Dust2,Ancient
https://www.hltv.org/matches/2383801/-,Dust2,Anubis,Ancient
https://www.hltv.org/matches/2383734/-,Dust2,Ancient,Anubis
https://www.hltv.org/matches/2383426/-,Inferno,Ancient,Mirage
https://www.hltv.org/matches/2383595/-,Train,Mirage,Anubis
https://www.hltv.org/matches/2383802/-,Inferno,Ancient,Mirage
https://www.hltv.org/matches/2383593/-,Dust2,Nuke,Anubis
https://www.hltv.org/matches/2383812/-,Mirage,Dust2,Nuke
https://www.hltv.org/matches/2383425/-,Nuke,Ancient,Inferno
https://www.hltv.org/matches/2383590/-,Nuke,Ancient,Inferno
https://www.hltv.org/matches/2383663/-,Train,Dust2,Mirage
https://www.hltv.org/matches/2383592/-,Dust2,Ancient,Inferno
https://www.hltv.org/matches/2383461/-,Train,Ancient,Nuke
https://www.hltv.org/matches/2383589/-,Train,Inferno,Nuke
https://www.hltv.org/matches/2383662/-,Mirage,Nuke,Inferno
https://www.hltv.org/matches/2383576/-,Nuke,Ancient,Mirage
https://www.hltv.org/matches/2383578/-,Dust2,Mirage,Nuke
https://www.hltv.org/matches/2383797/-,Nuke,Mirage,Ancient
https://www.hltv.org/matches/2383810/-,Mirage,Dust2,Nuke
https://www.hltv.org/matches/2383798/-,Mirage,Train,Ancient
https://www.hltv.org/matches/2383799/-,Mirage,Ancient,Anubis
https://www.hltv.org/matches/2383800/-,Ancient,Mirage,Anubis
https://www.hltv.org/matches/2383575/-,Inferno,Anubis,Mirage
https://www.hltv.org/matches/2383809/-,Mirage,Anubis,Nuke
https://www.hltv.org/matches/2383424/-,Ancient,Train,Dust2
https://www.hltv.org/matches/2383577/-,Nuke,Train,Anubis
https://www.hltv.org/matches/2383713/-,Mirage,Train,Dust2
https://www.hltv.org/matches/2383738/-,Nuke,Ancient,Train
https://www.hltv.org/matches/2383714/-,Ancient,Dust2,Mirage
https://www.hltv.org/matches/2383712/-,Inferno,Ancient,Mirage
https://www.hltv.org/matches/2383715/-,Inferno,Ancient,Mirage
https://www.hltv.org/matches/2383572/-,Anubis,Dust2,Inferno
https://www.hltv.org/matches/2383808/-,Mirage,Nuke,Train
https://www.hltv.org/matches/2383574/-,Inferno,Dust2,Mirage
https://www.hltv.org/matches/2383423/-,Dust2,Mirage,
https://www.hltv.org/matches/2383807/-,Ancient,Dust2,Nuke
https://www.hltv.org/matches/2383460/-,Ancient,Inferno,Nuke
https://www.hltv.org/matches/2383571/-,Inferno,Ancient,Dust2
https://www.hltv.org/matches/2383660/-,Inferno,Train,Dust2
https://www.hltv.org/matches/2383573/-,Dust2,Anubis,Nuke
https://www.hltv.org/matches/2383459/-,Nuke,Ancient,Train
https://www.hltv.org/matches/2383623/-,Mirage,Nuke,Ancient
https://www.hltv.org/matches/2383661/-,Dust2,Nuke,Inferno
https://www.hltv.org/matches/2383796/-,Ancient,Dust2,Mirage
https://www.hltv.org/matches/2383795/-,Anubis,Dust2,Inferno
https://www.hltv.org/matches/2383709/-,Mirage,Anubis,Ancient
https://www.hltv.org/matches/2383710/-,Dust2,Mirage,Train
https://www.hltv.org/matches/2383711/-,Anubis,Inferno,Mirage
https://www.hltv.org/matches/2383737/-,Nuke,Inferno,Train
https://www.hltv.org/matches/2383708/-,Inferno,Dust2,Ancient
https://www.hltv.org/matches/2383707/-,Mirage,Dust2,Ancient
https://www.hltv.org/matches/2383705/-,Inferno,Ancient,Nuke
https://www.hltv.org/matches/2383704/-,Nuke,Mirage,Inferno
https://www.hltv.org/matches/2383706/-,Dust2,Ancient,Anubis
https://www.hltv.org/matches/2383736/-,Mirage,Dust2,Ancient
https://www.hltv.org/matches/2383702/-,Anubis,Train,Nuke
https://www.hltv.org/matches/2383421/-,Nuke,Mirage,Dust2
https://www.hltv.org/matches/2383774/-,Nuke,Train,Ancient
https://www.hltv.org/matches/2383701/-,Ancient,Train,Mirage
https://www.hltv.org/matches/2383458/-,Anubis,Nuke,Mirage
https://www.hltv.org/matches/2383703/-,Nuke,Ancient,
https://www.hltv.org/matches/2383658/-,Inferno,Ancient,Anubis
https://www.hltv.org/matches/2383773/-,Nuke,Anubis,Inferno
https://www.hltv.org/matches/2383422/-,,,
https://www.hltv.org/matches/2383622/-,Ancient,Nuke,Dust2
https://www.hltv.org/matches/2383700/-,Nuke,Train,
https://www.hltv.org/matches/2383659/-,Anubis,Mirage,Nuke
https://www.hltv.org/matches/2383794/-,Mirage,Dust2,Anubis
https://www.hltv.org/matches/2383560/-,Ancient,Nuke,Dust2
https://www.hltv.org/matches/2383793/-,Inferno,Ancient,Anubis
https://www.hltv.org/matches/2383498/-,Nuke,Anubis,Ancient
https://www.hltv.org/matches/2383559/-,Inferno,Train,Dust2
https://www.hltv.org/matches/2383792/-,Inferno,Nuke,Anubis
https://www.hltv.org/matches/2383543/-,Inferno,Mirage,Ancient
https://www.hltv.org/matches/2383791/-,Inferno,Train,Anubis
https://www.hltv.org/matches/2383733/-,Ancient,Nuke,Mirage
https://www.hltv.org/matches/2383558/-,Mirage,Ancient,Train
https://www.hltv.org/matches/2383497/-,Inferno,Nuke,Mirage
https://www.hltv.org/matches/2383542/-,Mirage,Inferno,Ancient
https://www.hltv.org/matches/2383732/-,Ancient,Dust2,Anubis
https://www.hltv.org/matches/2383453/-,Ancient,Train,Inferno
https://www.hltv.org/matches/2383772/-,Nuke,Anubis,Inferno
https://www.hltv.org/matches/2383541/-,Inferno,Ancient,Mirage
https://www.hltv.org/matches/2383456/-,Ancient,Train,Inferno
https://www.hltv.org/matches/2383570/-,Nuke,Dust2,Mirage
https://www.hltv.org/matches/2383770/-,Inferno,Mirage,Ancient
https://www.hltv.org/matches/2383455/-,Dust2,Mirage,Nuke
https://www.hltv.org/matches/2383769/-,Ancient,Inferno,Mirage
https://www.hltv.org/matches/2383620/-,Nuke,Anubis,Inferno
https://www.hltv.org/matches/2383569/-,,,
https://www.hltv.org/matches/2383787/-,Mirage,Inferno,Dust2
https://www.hltv.org/matches/2383788/-,Train,Ancient,Anubis
https://www.hltv.org/matches/2383789/-,Dust2,Inferno,Anubis
https://www.hltv.org/matches/2383790/-,Train,Ancient,Dust2
https://www.hltv.org/matches/2383557/-,Nuke,Ancient,Mirage
https://www.hltv.org/matches/2383699/-,Train,Ancient,Anubis
https://www.hltv.org/matches/2383697/-,Anubis,Nuke,Ancient
https://www.hltv.org/matches/2383495/-,Dust2,Mirage,Nuke
https://www.hltv.org/matches/2383698/-,Train,Anubis,Ancient
https://www.hltv.org/matches/2383496/-,Ancient,Train,Mirage
https://www.hltv.org/matches/2383556/-,Ancient,Dust2,Nuke
https://www.hltv.org/matches/2383540/-,Dust2,Mirage,Ancient
https://www.hltv.org/matches/2383493/-,Dust2,Inferno,Mirage
https://www.hltv.org/matches/2383492/-,Anubis,Ancient,Mirage
https://www.hltv.org/matches/2383555/-,Inferno,Nuke,Train
https://www.hltv.org/matches/2383554/-,Train,Mirage,Inferno
https://www.hltv.org/matches/2383491/-,Anubis,Ancient,Mirage
https://www.hltv.org/matches/2383454/-,Nuke,Anubis,Mirage
https://www.hltv.org/matches/2383767/-,Mirage,Dust2,Inferno
https://www.hltv.org/matches/2383494/-,Nuke,Inferno,Ancient
https://www.hltv.org/matches/2383765/-,Ancient,Nuke,Anubis
https://www.hltv.org/matches/2383568/-,Mirage,Nuke,Train
https://www.hltv.org/matches/2383766/-,Nuke,Mirage,Dust2
https://www.hltv.org/matches/2383768/-,Inferno,Mirage,Ancient
https://www.hltv.org/matches/2383515/-,Inferno,Ancient,Anubis
https://www.hltv.org/matches/2383538/-,Inferno,Mirage,Anubis
https://www.hltv.org/matches/2383619/-,Nuke,Dust2,Mirage
https://www.hltv.org/matches/2383618/-,Mirage,Ancient,Anubis
https://www.hltv.org/matches/2383681/-,Train,Mirage,Inferno
https://www.hltv.org/matches/2383683/-,Nuke,Mirage,Ancient
https://www.hltv.org/matches/2383567/-,Train,Inferno,Nuke
https://www.hltv.org/matches/2383682/-,Ancient,Dust2,Anubis
https://www.hltv.org/matches/2383514/-,Mirage,Anubis,Ancient
https://www.hltv.org/matches/2383537/-,Ancient,Inferno,Dust2
https://www.hltv.org/matches/2383680/-,Dust2,Anubis,Ancient
https://www.hltv.org/matches/2383693/-,Dust2,Anubis,Inferno
https://www.hltv.org/matches/2383694/-,Ancient,Mirage,Nuke
https://www.hltv.org/matches/2383695/-,Ancient,Dust2,Mirage
https://www.hltv.org/matches/2383637/-,Nuke,Anubis,Mirage
https://www.hltv.org/matches/2383692/-,Inferno,Anubis,Dust2
https://www.hltv.org/matches/2383690/-,Anubis,Nuke,Ancient
https://www.hltv.org/matches/2383553/-,Nuke,Inferno,Train
https://www.hltv.org/matches/2383633/-,Inferno,Ancient,Train
https://www.hltv.org/matches/2383691/-,Dust2,Nuke,Anubis
https://www.hltv.org/matches/2383636/-,Inferno,Train,Ancient
https://www.hltv.org/matches/2383689/-,Inferno,Anubis,Dust2
https://www.hltv.org/matches/2383688/-,Anubis,Inferno,Dust2
https://www.hltv.org/matches/2383513/-,Dust2,Inferno,Ancient
https://www.hltv.org/matches/2383552/-,Mirage,Nuke,Dust2
https://www.hltv.org/matches/2383632/-,Nuke,Ancient,Inferno
https://www.hltv.org/matches/2383686/-,Dust2,Train,Mirage
https://www.hltv.org/matches/2383687/-,Nuke,,
https://www.hltv.org/matches/2383625/-,Anubis,Inferno,Dust2
https://www.hltv.org/matches/2383512/-,Mirage,Ancient,Anubis
https://www.hltv.org/matches/2383536/-,Mirage,Dust2,Ancient
https://www.hltv.org/matches/2383629/-,Inferno,Train,Nuke
https://www.hltv.org/matches/2383684/-,Anubis,Nuke,Dust2
https://www.hltv.org/matches/2383685/-,Dust2,Train,Anubis
https://www.hltv.org/matches/2383535/-,Dust2,Ancient,Inferno
