match_id,hltv_match_id,match_number,season,date,event_name,event_type,winner,winner_side,team1_name,team2_name,team1_score,team2_score,hltv_url,detailed_stats_url,scraped_date,team1_opening_kills,team1_opening_deaths,team1_multi_kill_rounds,team1_kast_pct,team1_clutches_won,team1_kills,team1_assists,team1_deaths,team1_adr,team1_swing_pct,team1_rating_3,team2_opening_kills,team2_opening_deaths,team2_multi_kill_rounds,team2_kast_pct,team2_clutches_won,team2_kills,team2_assists,team2_deaths,team2_adr,team2_swing_pct,team2_rating_3
hltv_match_2378864,2378864,13,5,2025-01-28T21:00:00Z,ESL Challenger League Season 49 North America,Online,Chill Guys,team2,Party Astronauts,Chill Guys,3,13,https://www.hltv.org/matches/2378864/party-astronauts-vs-chill-guys-esl-challenger-league-season-49-north-america,https://www.hltv.org/stats/matches/mapstatsid/191296/party-astronauts-vs-chill-guys,2025-11-15T15:05:53.440467Z,6,10,9,63.74,2,40,10,65,56.68,-4.01,0.74,10,6,17,88.74,2,64,23,40,82.78,4.02,1.43
hltv_match_2378863,2378863,14,5,2025-01-28T21:00:00Z,ESL Challenger League Season 49 North America,Online,Getting Info,team1,Getting Info,Chicken Coop,13,3,https://www.hltv.org/matches/2378863/getting-info-vs-chicken-coop-esl-challenger-league-season-49-north-america,https://www.hltv.org/stats/matches/mapstatsid/191295/chicken-coop-vs-getting-info,2025-11-15T15:05:54.227095Z,9,7,18,86.24,3,68,27,46,86.16,4.94,1.48,7,9,6,62.5,0,45,16,68,66.86,-4.95,0.72
hltv_match_2378861,2378861,15,5,2025-01-28T21:00:00Z,ESL Challenger League Season 49 North America,Online,Nouns,team1,Nouns,Aetheris,13,2,https://www.hltv.org/matches/2378861/nouns-vs-aetheris-esl-challenger-league-season-49-north-america,https://www.hltv.org/stats/matches/mapstatsid/191294/nouns-vs-aetheris,2025-11-15T15:05:55.489129Z,10,5,19,89.34,1,68,28,32,91.08,6.23,1.62,5,10,6,50.68,0,32,13,68,55.54,-6.23,0.57
hltv_match_2378817,2378817,16,5,2025-01-28T19:45:00Z,ESL Challenger League Season 49 South America,Online,Fluxo,team2,UNO MILLE,Fluxo,6,13,https://www.hltv.org/matches/2378817/uno-mille-vs-fluxo-esl-challenger-league-season-49-south-america,https://www.hltv.org/stats/matches/mapstatsid/191293/uno-mille-vs-fluxo,2025-11-15T15:05:56.528978Z,13,6,15,75.78,1,67,18,71,78.3,-3.12,1.03,6,13,18,74.72,3,70,18,67,78.22,3.12,1.23
hltv_match_2378816,2378816,17,5,2025-01-28T19:10:00Z,ESL Challenger League Season 49 South America,Online,KRÜ,team2,Bounty Hunters,KRÜ,5,13,https://www.hltv.org/matches/2378816/bounty-hunters-vs-kr-esl-challenger-league-season-49-south-america,https://www.hltv.org/stats/matches/mapstatsid/191292/kr-vs-bounty-hunters,2025-11-15T15:05:57.516374Z,8,10,14,64.46,2,56,16,74,75.1,-3.0,0.97,10,8,21,76.68,1,73,28,56,86.72,2.88,1.31
hltv_match_2378815,2378815,18,5,2025-01-28T19:10:00Z,ESL Challenger League Season 49 South America,Online,Solid,team2,GameHunters,Solid,4,13,https://www.hltv.org/matches/2378815/gamehunters-vs-solid-esl-challenger-league-season-49-south-america,https://www.hltv.org/stats/matches/mapstatsid/191291/solid-vs-gamehunters,2025-11-15T15:05:58.639189Z,3,14,8,55.3,3,41,19,76,57.5,-3.21,0.78,13,3,15,88.24,1,73,37,42,89.8,2.74,1.35
hltv_match_2378814,2378814,19,5,2025-01-28T19:00:00Z,ESL Challenger League Season 49 South America,Online,RED Canids,team2,Yawara,RED Canids,8,13,https://www.hltv.org/matches/2378814/yawara-vs-red-canids-esl-challenger-league-season-49-south-america,https://www.hltv.org/stats/matches/mapstatsid/191290/yawara-vs-red-canids,2025-11-15T15:05:59.546131Z,11,10,12,66.68,2,62,31,83,68.3,-0.67,1.0,10,11,26,77.14,0,83,26,63,83.66,0.67,1.14
hltv_match_2378811,2378811,20,5,2025-01-28T18:00:00Z,ESL Challenger League Season 49 South America,Online,UNO MILLE,team2,Fluxo,UNO MILLE,10,13,https://www.hltv.org/matches/2378811/fluxo-vs-uno-mille-esl-challenger-league-season-49-south-america,https://www.hltv.org/stats/matches/mapstatsid/191289/fluxo-vs-uno-mille,2025-11-15T15:06:00.551512Z,13,10,12,73.94,1,68,30,83,69.74,-0.3,1.01,10,13,18,80.02,1,80,28,69,75.5,0.3,1.09
hltv_match_2378769,2378769,21,5,2025-01-28T18:00:00Z,CCT Season 2 North America Series 4,Online,Mythic,team2,InControl,Mythic,0,2,https://www.hltv.org/matches/2378769/incontrol-vs-mythic-cct-season-2-north-america-series-4,https://www.hltv.org/stats/matches/111469/incontrol-vs-mythic,2025-11-15T15:06:01.514163Z,11,25,26,66.12,0,112,42,148,70.18,-3.1,0.87,25,11,37,79.44,1,148,57,112,86.44,3.1,1.3
hltv_match_2378819,2378819,22,5,2025-01-28T18:55:00Z,ESL Challenger League Season 49 South America,Online,Sharks,team2,Floripa Stars,Sharks,1,13,https://www.hltv.org/matches/2378819/floripa-stars-vs-sharks-esl-challenger-league-season-49-south-america,https://www.hltv.org/stats/matches/mapstatsid/191287/sharks-vs-floripa-stars,2025-11-15T15:06:02.485874Z,4,10,8,47.16,0,31,14,68,51.36,-6.33,0.61,10,4,21,94.3,1,68,21,31,97.2,6.33,1.63
hltv_match_2378809,2378809,23,5,2025-01-28T18:00:00Z,ESL Challenger League Season 49 South America,Online,Solid,team1,Solid,GameHunters,13,8,https://www.hltv.org/matches/2378809/solid-vs-gamehunters-esl-challenger-league-season-49-south-america,https://www.hltv.org/stats/matches/mapstatsid/191286/solid-vs-gamehunters,2025-11-15T15:06:03.666197Z,15,6,15,81.92,3,75,25,59,75.74,1.11,1.18,6,15,10,71.44,1,59,23,75,64.52,-1.11,1.01
hltv_match_2378810,2378810,24,5,2025-01-28T18:00:00Z,ESL Challenger League Season 49 South America,Online,KRÜ,team1,KRÜ,Bounty Hunters,13,6,https://www.hltv.org/matches/2378810/kr-vs-bounty-hunters-esl-challenger-league-season-49-south-america,https://www.hltv.org/stats/matches/mapstatsid/191285/bounty-hunters-vs-kr,2025-11-15T15:06:04.653898Z,10,9,18,68.42,4,62,18,61,70.06,2.9,1.22,9,10,12,73.68,0,59,16,62,71.16,-2.9,1.0
hltv_match_2378808,2378808,25,5,2025-01-28T18:00:00Z,ESL Challenger League Season 49 South America,Online,RED Canids,team1,RED Canids,Yawara,13,2,https://www.hltv.org/matches/2378808/red-canids-vs-yawara-esl-challenger-league-season-49-south-america,https://www.hltv.org/stats/matches/mapstatsid/191284/yawara-vs-red-canids,2025-11-15T15:06:05.737989Z,10,5,19,90.66,2,69,23,38,93.82,5.02,1.58,5,10,8,64.0,1,38,12,69,58.76,-5.02,0.72
hltv_match_2378813,2378813,26,5,2025-01-28T18:00:00Z,ESL Challenger League Season 49 South America,Online,Sharks,team1,Sharks,Floripa Stars,13,4,https://www.hltv.org/matches/2378813/sharks-vs-floripa-stars-esl-challenger-league-season-49-south-america,https://www.hltv.org/stats/matches/mapstatsid/191282/sharks-vs-floripa-stars,2025-11-15T15:06:06.674697Z,14,3,19,85.88,3,76,25,51,91.5,4.24,1.47,3,14,14,57.66,1,51,19,76,65.84,-4.24,0.89
hltv_match_2378878,2378878,27,5,2025-01-28T14:00:00Z,ESL Challenger League Season 49 Europe,Online,B8,team2,Zero Tenacity,B8,1,2,https://www.hltv.org/matches/2378878/zero-tenacity-vs-b8-esl-challenger-league-season-49-europe,https://www.hltv.org/stats/matches/111463/zero-tenacity-vs-b8,2025-11-15T15:06:07.837006Z,40,50,60,69.64,2,297,92,309,71.58,-0.54,1.01,50,40,78,71.62,8,307,97,297,72.36,0.51,1.08
hltv_match_2378879,2378879,28,5,2025-01-28T14:00:00Z,ESL Challenger League Season 49 Europe,Online,Rebels,team1,Rebels,GameAgents,2,1,https://www.hltv.org/matches/2378879/rebels-vs-gameagents-esl-challenger-league-season-49-europe,https://www.hltv.org/stats/matches/111462/rebels-vs-gameagents,2025-11-15T15:06:08.984525Z,44,44,71,70.68,7,296,94,296,74.14,-0.21,1.04,44,44,66,69.54,5,295,101,299,73.0,0.21,1.06
hltv_match_2378881,2378881,29,5,2025-01-28T14:00:00Z,ESL Challenger League Season 49 Europe,Online,CPH Wolves,team2,JiJieHao,CPH Wolves,1,2,https://www.hltv.org/matches/2378881/jijiehao-vs-cph-wolves-esl-challenger-league-season-49-europe,https://www.hltv.org/stats/matches/111461/jijiehao-vs-cph-wolves,2025-11-15T15:06:10.184465Z,30,31,42,73.12,3,196,67,203,69.68,-0.54,1.0,31,30,46,73.12,4,202,69,196,73.26,0.53,1.07
hltv_match_2378876,2378876,30,5,2025-01-28T14:00:00Z,ESL Challenger League Season 49 Europe,Online,ARCRED,team1,ARCRED,Iberian Soul,2,1,https://www.hltv.org/matches/2378876/arcred-vs-iberian-soul-esl-challenger-league-season-49-europe,https://www.hltv.org/stats/matches/111460/arcred-vs-iberian-soul,2025-11-15T15:06:11.493998Z,26,36,52,70.16,4,211,67,220,73.14,0.22,1.06,36,27,47,74.28,5,219,67,212,77.56,-0.28,1.08
hltv_match_2378880,2378880,31,5,2025-01-28T14:00:00Z,ESL Challenger League Season 49 Europe,Online,GUN5,team1,GUN5,Aurora,2,1,https://www.hltv.org/matches/2378880/gun5-vs-aurora-esl-challenger-league-season-49-europe,https://www.hltv.org/stats/matches/111459/gun5-vs-aurora,2025-11-15T15:06:12.596356Z,35,27,59,73.02,5,216,71,217,76.3,0.79,1.08,27,35,54,74.62,2,215,72,217,74.46,-0.81,1.03
hltv_match_2378779,2378779,32,5,2025-01-28T13:00:00Z,CCT Season 2 Europe Series 16,Online,OG,team1,OG,Fire Flux,2,0,https://www.hltv.org/matches/2378779/og-vs-fire-flux-cct-season-2-europe-series-16,https://www.hltv.org/stats/matches/111456/og-vs-fire-flux,2025-11-15T15:06:15.004836Z,24,20,38,72.72,7,156,47,147,77.94,1.83,1.19,20,24,35,70.92,1,145,58,156,72.16,-1.83,0.95
hltv_match_2378748,2378748,33,5,2025-01-28T11:00:00Z,CCT Season 2 Europe Series 17 Closed Qualifier,Online,Ninjas in Pyjamas,team1,Ninjas in Pyjamas,Aurora,2,0,https://www.hltv.org/matches/2378748/ninjas-in-pyjamas-vs-aurora-cct-season-2-europe-series-17-closed-qualifier,https://www.hltv.org/stats/matches/111455/ninjas-in-pyjamas-vs-aurora,2025-11-15T15:06:16.134646Z,23,23,36,67.82,4,158,37,150,75.48,1.57,1.15,23,23,34,69.56,1,150,50,161,74.02,-1.58,0.99
hltv_match_2378778,2378778,34,5,2025-01-28T10:00:00Z,CCT Season 2 Europe Series 16,Online,PARIVISION,team2,Sashi,PARIVISION,0,2,https://www.hltv.org/matches/2378778/sashi-vs-parivision-cct-season-2-europe-series-16,https://www.hltv.org/stats/matches/111454/sashi-vs-parivision,2025-11-15T15:06:17.238203Z,12,23,20,62.86,0,82,38,134,56.8,-3.8,0.73,23,12,36,84.58,4,133,40,86,79.78,3.58,1.34
hltv_match_2378719,2378719,35,5,2025-01-28T07:00:00Z,European Pro League Season 22,Online,ENCE Academy,team2,Permitta,ENCE Academy,0,2,https://www.hltv.org/matches/2378719/permitta-vs-ence-academy-european-pro-league-season-22,https://www.hltv.org/stats/matches/111453/permitta-vs-ence-academy,2025-11-15T15:06:18.410065Z,31,33,46,72.92,4,208,59,229,69.82,-1.02,0.98,33,31,56,75.36,6,228,91,210,74.98,1.02,1.14
hltv_match_2378797,2378797,36,5,2025-01-28T09:00:00Z,ESL Challenger League Season 49 Asia-Pacific,Online,The Huns,team1,The Huns,Lynn Vision,13,9,https://www.hltv.org/matches/2378797/the-huns-vs-lynn-vision-esl-challenger-league-season-49-asia-pacific,https://www.hltv.org/stats/matches/mapstatsid/191251/the-huns-vs-lynn-vision,2025-11-15T15:06:19.374362Z,11,11,23,75.46,3,82,33,67,80.68,0.77,1.13,11,11,16,64.52,2,66,27,83,69.16,-0.77,0.94
hltv_match_2378747,2378747,37,5,2025-01-28T08:00:00Z,CCT Season 2 Europe Series 17 Closed Qualifier,Online,Betclic,team2,ALASKA,Betclic,0,2,https://www.hltv.org/matches/2378747/alaska-vs-betclic-cct-season-2-europe-series-17-closed-qualifier,https://www.hltv.org/stats/matches/111451/alaska-vs-betclic,2025-11-15T15:06:20.274948Z,15,29,29,58.64,3,127,41,178,66.16,-2.12,0.84,29,15,50,81.82,2,178,61,127,83.8,2.12,1.28
hltv_match_2378777,2378777,38,5,2025-01-28T07:00:00Z,CCT Season 2 Europe Series 16,Online,Monte,team1,Monte,Iberian Soul,2,0,https://www.hltv.org/matches/2378777/monte-vs-iberian-soul-cct-season-2-europe-series-16,https://www.hltv.org/stats/matches/111450/monte-vs-iberian-soul,2025-11-15T15:06:21.510340Z,23,27,38,77.26,1,187,61,153,79.2,1.14,1.19,27,23,28,66.26,4,152,41,188,66.3,-1.14,0.92
hltv_match_2378796,2378796,39,5,2025-01-28T08:00:00Z,ESL Challenger League Season 49 Asia-Pacific,Online,Lynn Vision,team1,Lynn Vision,The Huns,13,7,https://www.hltv.org/matches/2378796/lynn-vision-vs-the-huns-esl-challenger-league-season-49-asia-pacific,https://www.hltv.org/stats/matches/mapstatsid/191245/lynn-vision-vs-the-huns,2025-11-15T15:06:22.340774Z,9,11,18,77.0,2,74,32,58,80.54,3.01,1.33,11,9,13,64.0,2,58,19,74,65.88,-3.01,0.88
hltv_match_2378842,2378842,40,5,2025-01-28T06:00:00Z,ESL Challenger League Season 49 Oceania,Online,Housebets,team2,Underground,Housebets,5,13,https://www.hltv.org/matches/2378842/underground-vs-housebets-esl-challenger-league-season-49-oceania,https://www.hltv.org/stats/matches/mapstatsid/191239/underground-vs-housebets,2025-11-15T15:06:23.946032Z,7,11,11,57.8,1,47,12,76,59.68,-3.86,0.76,11,7,16,82.22,0,75,20,49,87.96,3.86,1.45
hltv_match_2378718,2378718,41,5,2025-01-28T04:00:00Z,European Pro League Season 22,Online,Endpoint,team1,Endpoint,Anonymo,2,1,https://www.hltv.org/matches/2378718/endpoint-vs-anonymo-european-pro-league-season-22,https://www.hltv.org/stats/matches/111446/endpoint-vs-anonymo,2025-11-15T15:06:24.833582Z,31,37,57,74.22,6,236,93,221,77.18,0.9,1.1,37,31,46,72.2,2,218,64,241,70.56,-1.06,0.96
hltv_match_2378840,2378840,42,5,2025-01-28T06:00:00Z,ESL Challenger League Season 49 Oceania,Online,MANTRA,team2,The Art of War,MANTRA,5,13,https://www.hltv.org/matches/2378840/the-art-of-war-vs-mantra-esl-challenger-league-season-49-oceania,https://www.hltv.org/stats/matches/mapstatsid/191237/the-art-of-war-vs-mantra,2025-11-15T15:06:25.577007Z,8,10,12,61.12,2,52,21,73,70.64,-3.88,0.78,10,8,20,78.88,3,73,28,53,84.34,3.77,1.4
hltv_match_2378746,2378746,43,5,2025-01-28T05:00:00Z,CCT Season 2 Europe Series 17 Closed Qualifier,Online,ECSTATIC,team1,ECSTATIC,kONO,2,0,https://www.hltv.org/matches/2378746/ecstatic-vs-kono-cct-season-2-europe-series-17-closed-qualifier,https://www.hltv.org/stats/matches/111444/ecstatic-vs-kono,2025-11-15T15:06:26.654515Z,22,14,35,79.44,2,146,53,95,86.84,3.13,1.32,14,22,19,60.0,1,95,35,146,60.94,-3.13,0.75
hltv_match_2378841,2378841,44,5,2025-01-28T05:50:00Z,ESL Challenger League Season 49 Oceania,Online,Mindfreak,team2,KZG,Mindfreak,1,13,https://www.hltv.org/matches/2378841/kzg-vs-mindfreak-esl-challenger-league-season-49-oceania,https://www.hltv.org/stats/matches/mapstatsid/191235/mindfreak-vs-kzg,2025-11-15T15:06:27.636003Z,1,13,5,32.86,1,21,5,69,44.34,-6.29,0.49,13,1,18,90.0,0,69,24,21,99.44,6.29,1.66
hltv_match_2378839,2378839,45,5,2025-01-28T05:00:00Z,ESL Challenger League Season 49 Oceania,Online,Housebets,team1,Housebets,Underground,13,9,https://www.hltv.org/matches/2378839/housebets-vs-underground-esl-challenger-league-season-49-oceania,https://www.hltv.org/stats/matches/mapstatsid/191234/housebets-vs-underground,2025-11-15T15:06:28.734308Z,11,11,23,74.54,0,83,34,65,81.04,1.04,1.19,11,11,14,62.74,1,65,20,83,64.96,-1.04,0.91
hltv_match_2378837,2378837,46,5,2025-01-28T05:00:00Z,ESL Challenger League Season 49 Oceania,Online,MANTRA,team1,MANTRA,The Art of War,13,7,https://www.hltv.org/matches/2378837/mantra-vs-the-art-of-war-esl-challenger-league-season-49-oceania,https://www.hltv.org/stats/matches/mapstatsid/191232/mantra-vs-the-art-of-war,2025-11-15T15:06:29.738269Z,15,4,26,82.0,1,80,31,53,85.42,1.99,1.32,4,16,13,61.0,3,53,23,82,62.08,-2.12,0.83
hltv_match_2378838,2378838,47,5,2025-01-28T05:00:00Z,ESL Challenger League Season 49 Oceania,Online,Mindfreak,team1,Mindfreak,KZG,13,5,https://www.hltv.org/matches/2378838/mindfreak-vs-kzg-esl-challenger-league-season-49-oceania,https://www.hltv.org/stats/matches/mapstatsid/191231/kzg-vs-mindfreak,2025-11-15T15:06:30.805152Z,13,5,20,82.22,1,74,19,45,87.1,3.17,1.4,5,13,10,61.12,2,45,18,74,61.26,-3.16,0.78
hltv_match_2378854,2378854,48,5,2025-01-27T22:25:00Z,ESL Challenger League Season 49 North America,Online,NRG,team2,BOSS,NRG,3,13,https://www.hltv.org/matches/2378854/boss-vs-nrg-esl-challenger-league-season-49-north-america,https://www.hltv.org/stats/matches/mapstatsid/191226/nrg-vs-boss,2025-11-15T15:06:32.031804Z,7,9,4,47.5,0,32,7,67,52.12,-3.82,0.69,9,7,17,87.52,0,66,19,32,86.0,3.61,1.37
hltv_match_2378858,2378858,49,5,2025-01-27T22:00:00Z,ESL Challenger League Season 49 North America,Online,Akimbo,team2,Bad News Capybaras,Akimbo,13,16,https://www.hltv.org/matches/2378858/bad-news-capybaras-vs-akimbo-esl-challenger-league-season-49-north-america,https://www.hltv.org/stats/matches/mapstatsid/191224/akimbo-vs-bad-news-capybaras,2025-11-15T15:06:32.997556Z,16,13,25,74.5,2,107,32,110,82.38,-0.89,1.11,13,16,24,75.18,2,110,39,109,83.36,0.89,1.19
hltv_match_2378767,2378767,50,5,2025-01-27T21:15:00Z,CCT Season 2 North America Series 4,Online,MCS,team2,InControl,MCS,0,2,https://www.hltv.org/matches/2378767/incontrol-vs-mcs-cct-season-2-north-america-series-4,https://www.hltv.org/stats/matches/111437/incontrol-vs-mcs,2025-11-15T15:06:33.999969Z,16,23,30,55.9,3,112,40,162,68.0,-2.83,0.84,23,16,43,82.08,1,159,67,112,85.34,2.67,1.29
hltv_match_2378855,2378855,51,5,2025-01-27T22:00:00Z,ESL Challenger League Season 49 North America,Online,Chill Guys,team1,Chill Guys,Nouns,13,5,https://www.hltv.org/matches/2378855/chill-guys-vs-nouns-esl-challenger-league-season-49-north-america,https://www.hltv.org/stats/matches/mapstatsid/191222/nouns-vs-chill-guys,2025-11-15T15:06:35.170313Z,8,10,20,83.32,1,72,23,49,82.22,3.28,1.35,10,8,10,63.34,0,49,19,72,63.68,-3.28,0.82
hltv_match_2378856,2378856,52,5,2025-01-27T22:00:00Z,ESL Challenger League Season 49 North America,Online,Party Astronauts,team2,Vagrants,Party Astronauts,8,13,https://www.hltv.org/matches/2378856/vagrants-vs-party-astronauts-esl-challenger-league-season-49-north-america,https://www.hltv.org/stats/matches/mapstatsid/191221/vagrants-vs-party-astronauts,2025-11-15T15:06:36.243231Z,6,15,15,71.42,1,67,21,81,71.94,-1.33,0.96,15,6,16,82.88,1,79,27,67,80.68,1.29,1.24
hltv_match_2378857,2378857,53,5,2025-01-27T22:00:00Z,ESL Challenger League Season 49 North America,Online,Marsborne,team2,Aetheris,Marsborne,3,13,https://www.hltv.org/matches/2378857/aetheris-vs-marsborne-esl-challenger-league-season-49-north-america,https://www.hltv.org/stats/matches/mapstatsid/191220/aetheris-vs-marsborne,2025-11-15T15:06:37.291521Z,7,9,10,63.76,0,48,19,65,69.8,-5.64,0.79,8,7,19,76.22,3,64,19,49,84.0,5.45,1.53
hltv_match_2378848,2378848,54,5,2025-01-27T21:00:00Z,ESL Challenger League Season 49 North America,Online,BOSS,team2,NRG,BOSS,14,16,https://www.hltv.org/matches/2378848/nrg-vs-boss-esl-challenger-league-season-49-north-america,https://www.hltv.org/stats/matches/mapstatsid/191218/nrg-vs-boss,2025-11-15T15:06:38.271360Z,8,22,22,70.66,3,97,35,105,70.88,-0.66,0.98,22,8,25,74.0,1,104,38,98,77.16,0.65,1.14
hltv_match_2378849,2378849,55,5,2025-01-27T21:00:00Z,ESL Challenger League Season 49 North America,Online,Chill Guys,team2,Nouns,Chill Guys,6,13,https://www.hltv.org/matches/2378849/nouns-vs-chill-guys-esl-challenger-league-season-49-north-america,https://www.hltv.org/stats/matches/mapstatsid/191216/nouns-vs-chill-guys,2025-11-15T15:06:39.434057Z,13,6,16,73.66,1,64,21,70,75.5,-4.46,0.92,6,13,19,72.62,2,70,22,66,79.82,4.46,1.35
